Names,Year,Total,Gender,Type
Jacob,2014,170,Boy,Biblical
Elijah,2014,30,Boy,Biblical
Levi,2014,16,Boy,Biblical
Josiah,2014,3,Boy,Biblical
Daniel,2015,617,Boy,Biblical
James,2015,697,Boy,Biblical
Michael,2015,434,Boy,Biblical
Matthew,2015,279,Boy,Biblical
Ethan,2015,181,Boy,Biblical
Noah,2015,438,Boy,Biblical
Benjamin,2015,134,Boy,Biblical
Jacob,2015,159,Boy,Biblical
Elijah,2015,24,Boy,Biblical
Levi,2015,28,Boy,Biblical
Josiah,2015,0,Boy,Biblical
Daniel,2016,558,Boy,Biblical
James,2016,688,Boy,Biblical
Michael,2016,394,Boy,Biblical
Matthew,2016,247,Boy,Biblical
Ethan,2016,190,Boy,Biblical
Noah,2016,446,Boy,Biblical
Benjamin,2016,128,Boy,Biblical
Jacob,2016,195,Boy,Biblical
Elijah,2016,33,Boy,Biblical
Levi,2016,19,Boy,Biblical
Josiah,2016,5,Boy,Biblical
Daniel,2017,536,Boy,Biblical
James,2017,619,Boy,Biblical
Michael,2017,359,Boy,Biblical
Matthew,2017,256,Boy,Biblical
Ethan,2017,186,Boy,Biblical
Noah,2017,442,Boy,Biblical
Benjamin,2017,105,Boy,Biblical
Jacob,2017,175,Boy,Biblical
Elijah,2017,37,Boy,Biblical
Levi,2017,33,Boy,Biblical
Josiah,2017,0,Boy,Biblical
Daniel,2018,433,Boy,Biblical
James,2018,589,Boy,Biblical
Michael,2018,354,Boy,Biblical
Matthew,2018,259,Boy,Biblical
Ethan,2018,185,Boy,Biblical
Noah,2018,494,Boy,Biblical
Benjamin,2018,124,Boy,Biblical
Jacob,2018,180,Boy,Biblical
Elijah,2018,46,Boy,Biblical
Levi,2018,35,Boy,Biblical
Josiah,2018,3,Boy,Biblical
Daniel,2019,399,Boy,Biblical
James,2019,534,Boy,Biblical
Michael,2019,302,Boy,Biblical
Matthew,2019,222,Boy,Biblical
Ethan,2019,168,Boy,Biblical
Noah,2019,502,Boy,Biblical
Benjamin,2019,87,Boy,Biblical
Jacob,2019,163,Boy,Biblical
Elijah,2019,37,Boy,Biblical
Levi,2019,32,Boy,Biblical
Josiah,2019,0,Boy,Biblical
Daniel,2020,359,Boy,Biblical
James,2020,495,Boy,Biblical
Michael,2020,275,Boy,Biblical
Matthew,2020,148,Boy,Biblical
Ethan,2020,128,Boy,Biblical
Noah,2020,447,Boy,Biblical
Benjamin,2020,120,Boy,Biblical
Jacob,2020,151,Boy,Biblical
Elijah,2020,55,Boy,Biblical
Levi,2020,41,Boy,Biblical
Josiah,2020,3,Boy,Biblical
Sarah,1964,137,Girl,Biblical
Hannah,1964,67,Girl,Biblical
Leah,1964,0,Girl,Biblical
Anna,1964,214,Girl,Biblical
Abigail,1964,0,Girl,Biblical
Maria,1964,236,Girl,Biblical
Elizabeth,1964,722,Girl,Biblical
Naomi,1964,3,Girl,Biblical
Esther,1964,60,Girl,Biblical
Miriam,1964,117,Girl,Biblical
Judith,1964,36,Girl,Biblical
Eliana,1964,0,Girl,Biblical
Tabitha,1964,0,Girl,Biblical
Delilah,1964,0,Girl,Biblical
Salome,1964,0,Girl,Biblical
Dinah,1964,0,Girl,Biblical
Levi,1964,0,Girl,Biblical
Sarah,1965,172,Girl,Biblical
Hannah,1965,49,Girl,Biblical
Leah,1965,0,Girl,Biblical
Anna,1965,285,Girl,Biblical
Abigail,1965,0,Girl,Biblical
Maria,1965,243,Girl,Biblical
Elizabeth,1965,779,Girl,Biblical
Naomi,1965,4,Girl,Biblical
Esther,1965,64,Girl,Biblical
Miriam,1965,99,Girl,Biblical
Judith,1965,40,Girl,Biblical
Eliana,1965,0,Girl,Biblical
Tabitha,1965,0,Girl,Biblical
Delilah,1965,0,Girl,Biblical
Salome,1965,0,Girl,Biblical
Dinah,1965,0,Girl,Biblical
Levi,1965,0,Girl,Biblical
Sarah,1966,166,Girl,Biblical
Hannah,1966,61,Girl,Biblical
Leah,1966,5,Girl,Biblical
Anna,1966,202,Girl,Biblical
Abigail,1966,0,Girl,Biblical
Maria,1966,257,Girl,Biblical
Elizabeth,1966,672,Girl,Biblical
Naomi,1966,6,Girl,Biblical
Esther,1966,32,Girl,Biblical
Miriam,1966,80,Girl,Biblical
Judith,1966,37,Girl,Biblical
Eliana,1966,0,Girl,Biblical
Tabitha,1966,0,Girl,Biblical
Delilah,1966,0,Girl,Biblical
Salome,1966,0,Girl,Biblical
Dinah,1966,0,Girl,Biblical
Levi,1966,0,Girl,Biblical
Sarah,1967,129,Girl,Biblical
Hannah,1967,52,Girl,Biblical
Leah,1967,0,Girl,Biblical
Anna,1967,197,Girl,Biblical
Abigail,1967,0,Girl,Biblical
Maria,1967,273,Girl,Biblical
Elizabeth,1967,670,Girl,Biblical
Naomi,1967,8,Girl,Biblical
Esther,1967,48,Girl,Biblical
Miriam,1967,97,Girl,Biblical
Judith,1967,39,Girl,Biblical
Eliana,1967,0,Girl,Biblical
Tabitha,1967,0,Girl,Biblical
Delilah,1967,0,Girl,Biblical
Salome,1967,0,Girl,Biblical
Dinah,1967,0,Girl,Biblical
Levi,1967,0,Girl,Biblical
Sarah,1968,145,Girl,Biblical
Hannah,1968,44,Girl,Biblical
Leah,1968,0,Girl,Biblical
Anna,1968,172,Girl,Biblical
Abigail,1968,0,Girl,Biblical
Maria,1968,270,Girl,Biblical
Elizabeth,1968,625,Girl,Biblical
Naomi,1968,5,Girl,Biblical
Esther,1968,41,Girl,Biblical
Miriam,1968,111,Girl,Biblical
Judith,1968,43,Girl,Biblical
Eliana,1968,0,Girl,Biblical
Tabitha,1968,0,Girl,Biblical
Delilah,1968,0,Girl,Biblical
Salome,1968,0,Girl,Biblical
Dinah,1968,0,Girl,Biblical
Levi,1968,0,Girl,Biblical
Sarah,1969,176,Girl,Biblical
Hannah,1969,37,Girl,Biblical
Leah,1969,0,Girl,Biblical
Anna,1969,177,Girl,Biblical
Abigail,1969,7,Girl,Biblical
Maria,1969,207,Girl,Biblical
Elizabeth,1969,597,Girl,Biblical
Naomi,1969,12,Girl,Biblical
Esther,1969,38,Girl,Biblical
Miriam,1969,98,Girl,Biblical
Judith,1969,42,Girl,Biblical
Eliana,1969,0,Girl,Biblical
Tabitha,1969,0,Girl,Biblical
Delilah,1969,0,Girl,Biblical
Salome,1969,0,Girl,Biblical
Dinah,1969,0,Girl,Biblical
Levi,1969,0,Girl,Biblical
Sarah,1970,185,Girl,Biblical
Hannah,1970,27,Girl,Biblical
Leah,1970,3,Girl,Biblical
Anna,1970,153,Girl,Biblical
Abigail,1970,0,Girl,Biblical
Maria,1970,227,Girl,Biblical
Elizabeth,1970,546,Girl,Biblical
Naomi,1970,11,Girl,Biblical
Esther,1970,41,Girl,Biblical
Miriam,1970,81,Girl,Biblical
Judith,1970,31,Girl,Biblical
Eliana,1970,0,Girl,Biblical
Tabitha,1970,0,Girl,Biblical
Delilah,1970,0,Girl,Biblical
Salome,1970,0,Girl,Biblical
Dinah,1970,0,Girl,Biblical
Levi,1970,0,Girl,Biblical
Sarah,1971,229,Girl,Biblical
Hannah,1971,32,Girl,Biblical
Leah,1971,5,Girl,Biblical
Anna,1971,164,Girl,Biblical
Abigail,1971,0,Girl,Biblical
Maria,1971,289,Girl,Biblical
Elizabeth,1971,579,Girl,Biblical
Naomi,1971,24,Girl,Biblical
Esther,1971,24,Girl,Biblical
Miriam,1971,88,Girl,Biblical
Judith,1971,45,Girl,Biblical
Eliana,1971,0,Girl,Biblical
Tabitha,1971,0,Girl,Biblical
Delilah,1971,0,Girl,Biblical
Salome,1971,0,Girl,Biblical
Dinah,1971,0,Girl,Biblical
Levi,1971,0,Girl,Biblical
Sarah,1972,258,Girl,Biblical
Hannah,1972,15,Girl,Biblical
Leah,1972,0,Girl,Biblical
Anna,1972,148,Girl,Biblical
Abigail,1972,7,Girl,Biblical
Maria,1972,281,Girl,Biblical
Elizabeth,1972,544,Girl,Biblical
Naomi,1972,25,Girl,Biblical
Esther,1972,31,Girl,Biblical
Miriam,1972,90,Girl,Biblical
Judith,1972,35,Girl,Biblical
Eliana,1972,0,Girl,Biblical
Tabitha,1972,0,Girl,Biblical
Delilah,1972,0,Girl,Biblical
Salome,1972,0,Girl,Biblical
Dinah,1972,3,Girl,Biblical
Levi,1972,0,Girl,Biblical
Sarah,1973,249,Girl,Biblical
Hannah,1973,21,Girl,Biblical
Leah,1973,10,Girl,Biblical
Anna,1973,140,Girl,Biblical
Abigail,1973,6,Girl,Biblical
Maria,1973,263,Girl,Biblical
Elizabeth,1973,520,Girl,Biblical
Naomi,1973,21,Girl,Biblical
Esther,1973,43,Girl,Biblical
Miriam,1973,76,Girl,Biblical
Judith,1973,40,Girl,Biblical
Eliana,1973,0,Girl,Biblical
Tabitha,1973,0,Girl,Biblical
Delilah,1973,0,Girl,Biblical
Salome,1973,0,Girl,Biblical
Dinah,1973,0,Girl,Biblical
Levi,1973,0,Girl,Biblical
Sarah,1974,319,Girl,Biblical
Hannah,1974,21,Girl,Biblical
Leah,1974,9,Girl,Biblical
Anna,1974,142,Girl,Biblical
Abigail,1974,4,Girl,Biblical
Maria,1974,244,Girl,Biblical
Elizabeth,1974,488,Girl,Biblical
Naomi,1974,15,Girl,Biblical
Esther,1974,35,Girl,Biblical
Miriam,1974,75,Girl,Biblical
Judith,1974,37,Girl,Biblical
Eliana,1974,0,Girl,Biblical
Tabitha,1974,0,Girl,Biblical
Delilah,1974,0,Girl,Biblical
Salome,1974,0,Girl,Biblical
Dinah,1974,0,Girl,Biblical
Levi,1974,0,Girl,Biblical
Sarah,1975,314,Girl,Biblical
Hannah,1975,19,Girl,Biblical
Leah,1975,12,Girl,Biblical
Anna,1975,135,Girl,Biblical
Abigail,1975,11,Girl,Biblical
Maria,1975,253,Girl,Biblical
Elizabeth,1975,468,Girl,Biblical
Naomi,1975,22,Girl,Biblical
Esther,1975,19,Girl,Biblical
Miriam,1975,56,Girl,Biblical
Judith,1975,28,Girl,Biblical
Eliana,1975,0,Girl,Biblical
Tabitha,1975,0,Girl,Biblical
Delilah,1975,0,Girl,Biblical
Salome,1975,0,Girl,Biblical
Dinah,1975,0,Girl,Biblical
Levi,1975,0,Girl,Biblical
Sarah,1976,383,Girl,Biblical
Hannah,1976,26,Girl,Biblical
Leah,1976,19,Girl,Biblical
Anna,1976,128,Girl,Biblical
Abigail,1976,12,Girl,Biblical
Maria,1976,238,Girl,Biblical
Elizabeth,1976,423,Girl,Biblical
Naomi,1976,20,Girl,Biblical
Esther,1976,35,Girl,Biblical
Miriam,1976,69,Girl,Biblical
Judith,1976,31,Girl,Biblical
Eliana,1976,0,Girl,Biblical
Tabitha,1976,0,Girl,Biblical
Delilah,1976,0,Girl,Biblical
Salome,1976,0,Girl,Biblical
Dinah,1976,0,Girl,Biblical
Levi,1976,0,Girl,Biblical
Sarah,1977,413,Girl,Biblical
Hannah,1977,26,Girl,Biblical
Leah,1977,22,Girl,Biblical
Anna,1977,125,Girl,Biblical
Abigail,1977,14,Girl,Biblical
Maria,1977,237,Girl,Biblical
Elizabeth,1977,381,Girl,Biblical
Naomi,1977,36,Girl,Biblical
Esther,1977,22,Girl,Biblical
Miriam,1977,73,Girl,Biblical
Judith,1977,33,Girl,Biblical
Eliana,1977,0,Girl,Biblical
Tabitha,1977,0,Girl,Biblical
Delilah,1977,0,Girl,Biblical
Salome,1977,0,Girl,Biblical
Dinah,1977,0,Girl,Biblical
Levi,1977,0,Girl,Biblical
Sarah,1978,463,Girl,Biblical
Hannah,1978,24,Girl,Biblical
Leah,1978,29,Girl,Biblical
Anna,1978,129,Girl,Biblical
Abigail,1978,8,Girl,Biblical
Maria,1978,227,Girl,Biblical
Elizabeth,1978,410,Girl,Biblical
Naomi,1978,35,Girl,Biblical
Esther,1978,27,Girl,Biblical
Miriam,1978,59,Girl,Biblical
Judith,1978,32,Girl,Biblical
Eliana,1978,0,Girl,Biblical
Tabitha,1978,0,Girl,Biblical
Delilah,1978,0,Girl,Biblical
Salome,1978,0,Girl,Biblical
Dinah,1978,0,Girl,Biblical
Levi,1978,0,Girl,Biblical
Sarah,1979,506,Girl,Biblical
Hannah,1979,14,Girl,Biblical
Leah,1979,21,Girl,Biblical
Anna,1979,140,Girl,Biblical
Abigail,1979,6,Girl,Biblical
Maria,1979,218,Girl,Biblical
Elizabeth,1979,370,Girl,Biblical
Naomi,1979,48,Girl,Biblical
Esther,1979,27,Girl,Biblical
Miriam,1979,74,Girl,Biblical
Judith,1979,21,Girl,Biblical
Eliana,1979,0,Girl,Biblical
Tabitha,1979,0,Girl,Biblical
Delilah,1979,0,Girl,Biblical
Salome,1979,0,Girl,Biblical
Dinah,1979,0,Girl,Biblical
Levi,1979,0,Girl,Biblical
Sarah,1980,653,Girl,Biblical
Hannah,1980,13,Girl,Biblical
Leah,1980,25,Girl,Biblical
Anna,1980,131,Girl,Biblical
Abigail,1980,7,Girl,Biblical
Maria,1980,248,Girl,Biblical
Elizabeth,1980,364,Girl,Biblical
Naomi,1980,44,Girl,Biblical
Esther,1980,29,Girl,Biblical
Miriam,1980,94,Girl,Biblical
Judith,1980,30,Girl,Biblical
Eliana,1980,0,Girl,Biblical
Tabitha,1980,0,Girl,Biblical
Delilah,1980,0,Girl,Biblical
Salome,1980,0,Girl,Biblical
Dinah,1980,0,Girl,Biblical
Levi,1980,0,Girl,Biblical
Sarah,1981,696,Girl,Biblical
Hannah,1981,15,Girl,Biblical
Leah,1981,29,Girl,Biblical
Anna,1981,138,Girl,Biblical
Abigail,1981,6,Girl,Biblical
Maria,1981,265,Girl,Biblical
Elizabeth,1981,332,Girl,Biblical
Naomi,1981,46,Girl,Biblical
Esther,1981,21,Girl,Biblical
Miriam,1981,81,Girl,Biblical
Judith,1981,17,Girl,Biblical
Eliana,1981,0,Girl,Biblical
Tabitha,1981,0,Girl,Biblical
Delilah,1981,0,Girl,Biblical
Salome,1981,0,Girl,Biblical
Dinah,1981,0,Girl,Biblical
Levi,1981,0,Girl,Biblical
Sarah,1982,789,Girl,Biblical
Hannah,1982,16,Girl,Biblical
Leah,1982,24,Girl,Biblical
Anna,1982,142,Girl,Biblical
Abigail,1982,6,Girl,Biblical
Maria,1982,251,Girl,Biblical
Elizabeth,1982,295,Girl,Biblical
Naomi,1982,48,Girl,Biblical
Esther,1982,25,Girl,Biblical
Miriam,1982,69,Girl,Biblical
Judith,1982,21,Girl,Biblical
Eliana,1982,0,Girl,Biblical
Tabitha,1982,0,Girl,Biblical
Delilah,1982,0,Girl,Biblical
Salome,1982,0,Girl,Biblical
Dinah,1982,0,Girl,Biblical
Levi,1982,0,Girl,Biblical
Sarah,1983,829,Girl,Biblical
Hannah,1983,26,Girl,Biblical
Leah,1983,27,Girl,Biblical
Anna,1983,117,Girl,Biblical
Abigail,1983,4,Girl,Biblical
Maria,1983,255,Girl,Biblical
Elizabeth,1983,293,Girl,Biblical
Naomi,1983,39,Girl,Biblical
Esther,1983,18,Girl,Biblical
Miriam,1983,75,Girl,Biblical
Judith,1983,13,Girl,Biblical
Eliana,1983,0,Girl,Biblical
Tabitha,1983,0,Girl,Biblical
Delilah,1983,0,Girl,Biblical
Salome,1983,0,Girl,Biblical
Dinah,1983,0,Girl,Biblical
Levi,1983,0,Girl,Biblical
Sarah,1984,830,Girl,Biblical
Hannah,1984,36,Girl,Biblical
Leah,1984,35,Girl,Biblical
Anna,1984,135,Girl,Biblical
Abigail,1984,4,Girl,Biblical
Maria,1984,240,Girl,Biblical
Elizabeth,1984,279,Girl,Biblical
Naomi,1984,39,Girl,Biblical
Esther,1984,16,Girl,Biblical
Miriam,1984,52,Girl,Biblical
Judith,1984,11,Girl,Biblical
Eliana,1984,0,Girl,Biblical
Tabitha,1984,0,Girl,Biblical
Delilah,1984,0,Girl,Biblical
Salome,1984,0,Girl,Biblical
Dinah,1984,0,Girl,Biblical
Levi,1984,0,Girl,Biblical
Sarah,1985,824,Girl,Biblical
Hannah,1985,36,Girl,Biblical
Leah,1985,32,Girl,Biblical
Anna,1985,110,Girl,Biblical
Abigail,1985,0,Girl,Biblical
Maria,1985,257,Girl,Biblical
Elizabeth,1985,249,Girl,Biblical
Naomi,1985,36,Girl,Biblical
Esther,1985,10,Girl,Biblical
Miriam,1985,50,Girl,Biblical
Judith,1985,13,Girl,Biblical
Eliana,1985,0,Girl,Biblical
Tabitha,1985,0,Girl,Biblical
Delilah,1985,0,Girl,Biblical
Salome,1985,0,Girl,Biblical
Dinah,1985,0,Girl,Biblical
Levi,1985,0,Girl,Biblical
Sarah,1986,953,Girl,Biblical
Hannah,1986,36,Girl,Biblical
Leah,1986,39,Girl,Biblical
Anna,1986,130,Girl,Biblical
Abigail,1986,7,Girl,Biblical
Maria,1986,225,Girl,Biblical
Elizabeth,1986,202,Girl,Biblical
Naomi,1986,39,Girl,Biblical
Esther,1986,14,Girl,Biblical
Miriam,1986,55,Girl,Biblical
Judith,1986,12,Girl,Biblical
Eliana,1986,0,Girl,Biblical
Tabitha,1986,0,Girl,Biblical
Delilah,1986,0,Girl,Biblical
Salome,1986,0,Girl,Biblical
Dinah,1986,0,Girl,Biblical
Levi,1986,0,Girl,Biblical
Sarah,1987,1024,Girl,Biblical
Hannah,1987,51,Girl,Biblical
Leah,1987,47,Girl,Biblical
Anna,1987,109,Girl,Biblical
Abigail,1987,5,Girl,Biblical
Maria,1987,223,Girl,Biblical
Elizabeth,1987,231,Girl,Biblical
Naomi,1987,29,Girl,Biblical
Esther,1987,18,Girl,Biblical
Miriam,1987,57,Girl,Biblical
Judith,1987,6,Girl,Biblical
Eliana,1987,0,Girl,Biblical
Tabitha,1987,0,Girl,Biblical
Delilah,1987,0,Girl,Biblical
Salome,1987,0,Girl,Biblical
Dinah,1987,0,Girl,Biblical
Levi,1987,0,Girl,Biblical
Sarah,1988,921,Girl,Biblical
Hannah,1988,62,Girl,Biblical
Leah,1988,42,Girl,Biblical
Anna,1988,107,Girl,Biblical
Abigail,1988,7,Girl,Biblical
Maria,1988,198,Girl,Biblical
Elizabeth,1988,177,Girl,Biblical
Naomi,1988,39,Girl,Biblical
Esther,1988,6,Girl,Biblical
Miriam,1988,49,Girl,Biblical
Judith,1988,5,Girl,Biblical
Eliana,1988,0,Girl,Biblical
Tabitha,1988,0,Girl,Biblical
Delilah,1988,0,Girl,Biblical
Salome,1988,0,Girl,Biblical
Dinah,1988,0,Girl,Biblical
Levi,1988,0,Girl,Biblical
Sarah,1989,936,Girl,Biblical
Hannah,1989,74,Girl,Biblical
Leah,1989,44,Girl,Biblical
Anna,1989,122,Girl,Biblical
Abigail,1989,11,Girl,Biblical
Maria,1989,153,Girl,Biblical
Elizabeth,1989,201,Girl,Biblical
Naomi,1989,33,Girl,Biblical
Esther,1989,6,Girl,Biblical
Miriam,1989,36,Girl,Biblical
Judith,1989,5,Girl,Biblical
Eliana,1989,0,Girl,Biblical
Tabitha,1989,0,Girl,Biblical
Delilah,1989,0,Girl,Biblical
Salome,1989,0,Girl,Biblical
Dinah,1989,0,Girl,Biblical
Levi,1989,0,Girl,Biblical
Sarah,1990,966,Girl,Biblical
Hannah,1990,109,Girl,Biblical
Leah,1990,50,Girl,Biblical
Anna,1990,103,Girl,Biblical
Abigail,1990,6,Girl,Biblical
Maria,1990,165,Girl,Biblical
Elizabeth,1990,199,Girl,Biblical
Naomi,1990,41,Girl,Biblical
Esther,1990,15,Girl,Biblical
Miriam,1990,35,Girl,Biblical
Judith,1990,8,Girl,Biblical
Eliana,1990,0,Girl,Biblical
Tabitha,1990,0,Girl,Biblical
Delilah,1990,0,Girl,Biblical
Salome,1990,0,Girl,Biblical
Dinah,1990,0,Girl,Biblical
Levi,1990,0,Girl,Biblical
Sarah,1991,967,Girl,Biblical
Hannah,1991,115,Girl,Biblical
Leah,1991,52,Girl,Biblical
Anna,1991,110,Girl,Biblical
Abigail,1991,10,Girl,Biblical
Maria,1991,160,Girl,Biblical
Elizabeth,1991,145,Girl,Biblical
Naomi,1991,39,Girl,Biblical
Esther,1991,7,Girl,Biblical
Miriam,1991,21,Girl,Biblical
Judith,1991,7,Girl,Biblical
Eliana,1991,0,Girl,Biblical
Tabitha,1991,0,Girl,Biblical
Delilah,1991,0,Girl,Biblical
Salome,1991,0,Girl,Biblical
Dinah,1991,0,Girl,Biblical
Levi,1991,0,Girl,Biblical
Sarah,1992,893,Girl,Biblical
Hannah,1992,145,Girl,Biblical
Leah,1992,76,Girl,Biblical
Anna,1992,90,Girl,Biblical
Abigail,1992,5,Girl,Biblical
Maria,1992,122,Girl,Biblical
Elizabeth,1992,147,Girl,Biblical
Naomi,1992,63,Girl,Biblical
Esther,1992,13,Girl,Biblical
Miriam,1992,30,Girl,Biblical
Judith,1992,9,Girl,Biblical
Eliana,1992,0,Girl,Biblical
Tabitha,1992,0,Girl,Biblical
Delilah,1992,0,Girl,Biblical
Salome,1992,0,Girl,Biblical
Dinah,1992,0,Girl,Biblical
Levi,1992,0,Girl,Biblical
Sarah,1993,813,Girl,Biblical
Hannah,1993,196,Girl,Biblical
Leah,1993,61,Girl,Biblical
Anna,1993,105,Girl,Biblical
Abigail,1993,16,Girl,Biblical
Maria,1993,120,Girl,Biblical
Elizabeth,1993,152,Girl,Biblical
Naomi,1993,82,Girl,Biblical
Esther,1993,10,Girl,Biblical
Miriam,1993,20,Girl,Biblical
Judith,1993,3,Girl,Biblical
Eliana,1993,0,Girl,Biblical
Tabitha,1993,0,Girl,Biblical
Delilah,1993,0,Girl,Biblical
Salome,1993,0,Girl,Biblical
Dinah,1993,0,Girl,Biblical
Levi,1993,0,Girl,Biblical
Sarah,1994,760,Girl,Biblical
Hannah,1994,182,Girl,Biblical
Leah,1994,83,Girl,Biblical
Anna,1994,120,Girl,Biblical
Abigail,1994,17,Girl,Biblical
Maria,1994,106,Girl,Biblical
Elizabeth,1994,127,Girl,Biblical
Naomi,1994,63,Girl,Biblical
Esther,1994,13,Girl,Biblical
Miriam,1994,22,Girl,Biblical
Judith,1994,5,Girl,Biblical
Eliana,1994,0,Girl,Biblical
Tabitha,1994,0,Girl,Biblical
Delilah,1994,0,Girl,Biblical
Salome,1994,0,Girl,Biblical
Dinah,1994,0,Girl,Biblical
Levi,1994,0,Girl,Biblical
Sarah,1995,739,Girl,Biblical
Hannah,1995,230,Girl,Biblical
Leah,1995,95,Girl,Biblical
Anna,1995,128,Girl,Biblical
Abigail,1995,18,Girl,Biblical
Maria,1995,112,Girl,Biblical
Elizabeth,1995,129,Girl,Biblical
Naomi,1995,47,Girl,Biblical
Esther,1995,8,Girl,Biblical
Miriam,1995,20,Girl,Biblical
Judith,1995,4,Girl,Biblical
Eliana,1995,0,Girl,Biblical
Tabitha,1995,0,Girl,Biblical
Delilah,1995,0,Girl,Biblical
Salome,1995,0,Girl,Biblical
Dinah,1995,0,Girl,Biblical
Levi,1995,0,Girl,Biblical
Sarah,1996,799,Girl,Biblical
Hannah,1996,251,Girl,Biblical
Leah,1996,167,Girl,Biblical
Anna,1996,141,Girl,Biblical
Abigail,1996,36,Girl,Biblical
Maria,1996,100,Girl,Biblical
Elizabeth,1996,133,Girl,Biblical
Naomi,1996,54,Girl,Biblical
Esther,1996,6,Girl,Biblical
Miriam,1996,13,Girl,Biblical
Judith,1996,0,Girl,Biblical
Eliana,1996,0,Girl,Biblical
Tabitha,1996,0,Girl,Biblical
Delilah,1996,0,Girl,Biblical
Salome,1996,0,Girl,Biblical
Dinah,1996,0,Girl,Biblical
Levi,1996,3,Girl,Biblical
Sarah,1997,840,Girl,Biblical
Hannah,1997,269,Girl,Biblical
Leah,1997,185,Girl,Biblical
Anna,1997,153,Girl,Biblical
Abigail,1997,33,Girl,Biblical
Maria,1997,118,Girl,Biblical
Elizabeth,1997,151,Girl,Biblical
Naomi,1997,41,Girl,Biblical
Esther,1997,5,Girl,Biblical
Miriam,1997,22,Girl,Biblical
Judith,1997,7,Girl,Biblical
Eliana,1997,0,Girl,Biblical
Tabitha,1997,0,Girl,Biblical
Delilah,1997,0,Girl,Biblical
Salome,1997,0,Girl,Biblical
Dinah,1997,0,Girl,Biblical
Levi,1997,0,Girl,Biblical
Sarah,1998,537,Girl,Biblical
Hannah,1998,236,Girl,Biblical
Leah,1998,146,Girl,Biblical
Anna,1998,133,Girl,Biblical
Abigail,1998,35,Girl,Biblical
Maria,1998,52,Girl,Biblical
Elizabeth,1998,68,Girl,Biblical
Naomi,1998,35,Girl,Biblical
Esther,1998,9,Girl,Biblical
Miriam,1998,12,Girl,Biblical
Judith,1998,0,Girl,Biblical
Eliana,1998,0,Girl,Biblical
Tabitha,1998,0,Girl,Biblical
Delilah,1998,0,Girl,Biblical
Salome,1998,0,Girl,Biblical
Dinah,1998,0,Girl,Biblical
Levi,1998,0,Girl,Biblical
Sarah,1999,595,Girl,Biblical
Hannah,1999,242,Girl,Biblical
Leah,1999,185,Girl,Biblical
Anna,1999,171,Girl,Biblical
Abigail,1999,44,Girl,Biblical
Maria,1999,62,Girl,Biblical
Elizabeth,1999,82,Girl,Biblical
Naomi,1999,29,Girl,Biblical
Esther,1999,6,Girl,Biblical
Miriam,1999,5,Girl,Biblical
Judith,1999,0,Girl,Biblical
Eliana,1999,0,Girl,Biblical
Tabitha,1999,0,Girl,Biblical
Delilah,1999,0,Girl,Biblical
Salome,1999,0,Girl,Biblical
Dinah,1999,0,Girl,Biblical
Levi,1999,0,Girl,Biblical
Sarah,2000,626,Girl,Biblical
Hannah,2000,299,Girl,Biblical
Leah,2000,302,Girl,Biblical
Anna,2000,193,Girl,Biblical
Abigail,2000,54,Girl,Biblical
Maria,2000,78,Girl,Biblical
Elizabeth,2000,83,Girl,Biblical
Naomi,2000,27,Girl,Biblical
Esther,2000,9,Girl,Biblical
Miriam,2000,16,Girl,Biblical
Judith,2000,5,Girl,Biblical
Eliana,2000,0,Girl,Biblical
Tabitha,2000,0,Girl,Biblical
Delilah,2000,0,Girl,Biblical
Salome,2000,0,Girl,Biblical
Dinah,2000,0,Girl,Biblical
Levi,2000,0,Girl,Biblical
Sarah,2001,650,Girl,Biblical
Hannah,2001,343,Girl,Biblical
Leah,2001,374,Girl,Biblical
Anna,2001,232,Girl,Biblical
Abigail,2001,77,Girl,Biblical
Maria,2001,87,Girl,Biblical
Elizabeth,2001,86,Girl,Biblical
Naomi,2001,37,Girl,Biblical
Esther,2001,18,Girl,Biblical
Miriam,2001,14,Girl,Biblical
Judith,2001,5,Girl,Biblical
Eliana,2001,0,Girl,Biblical
Tabitha,2001,3,Girl,Biblical
Delilah,2001,0,Girl,Biblical
Salome,2001,0,Girl,Biblical
Dinah,2001,0,Girl,Biblical
Levi,2001,0,Girl,Biblical
Sarah,2002,655,Girl,Biblical
Hannah,2002,368,Girl,Biblical
Leah,2002,351,Girl,Biblical
Anna,2002,247,Girl,Biblical
Abigail,2002,75,Girl,Biblical
Maria,2002,104,Girl,Biblical
Elizabeth,2002,83,Girl,Biblical
Naomi,2002,46,Girl,Biblical
Esther,2002,28,Girl,Biblical
Miriam,2002,12,Girl,Biblical
Judith,2002,3,Girl,Biblical
Eliana,2002,0,Girl,Biblical
Tabitha,2002,3,Girl,Biblical
Delilah,2002,0,Girl,Biblical
Salome,2002,0,Girl,Biblical
Dinah,2002,0,Girl,Biblical
Levi,2002,0,Girl,Biblical
Sarah,2003,606,Girl,Biblical
Hannah,2003,340,Girl,Biblical
Leah,2003,395,Girl,Biblical
Anna,2003,265,Girl,Biblical
Abigail,2003,102,Girl,Biblical
Maria,2003,91,Girl,Biblical
Elizabeth,2003,116,Girl,Biblical
Naomi,2003,55,Girl,Biblical
Esther,2003,28,Girl,Biblical
Miriam,2003,18,Girl,Biblical
Judith,2003,4,Girl,Biblical
Eliana,2003,0,Girl,Biblical
